,team_id_salary,league_id_salary,player_id,salary,team_id,league_id,pos,g,gs,inn_outs,po,a,e,dp,pb,wp,sb,cs,zr
180,FLO,NL,baezbe01,202000,FLO,NL,P,8.0,0.0,27.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
181,BAL,AL,baezda01,7166666,CLE,AL,P,533.0,0.0,2091.0,58.0,102.0,5.0,4.0,0.0,0.0,0.0,0.0,0.0
182,LAN,NL,baezpe01,512500,LAN,NL,P,72.0,0.0,72.0,2.0,5.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
183,HOU,NL,bagweje01,19369019,HOU,NL,1B,2116.0,1291.0,55610.0,17547.0,1706.0,129.0,1618.0,0.0,0.0,0.0,0.0,0.0
184,BOS,AL,bailean01,4100000,OAK,AL,P,216.0,0.0,654.0,15.0,21.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
185,KCA,AL,baileco01,320000,BOS,AL,P,172.0,0.0,620.0,17.0,24.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
186,CIN,NL,baileho02,10000000,CIN,NL,P,168.0,0.0,2994.0,95.0,105.0,10.0,6.0,0.0,0.0,0.0,0.0,0.0
187,HOU,NL,bailema01,100000,HOU,NL,C,317.0,271.0,7390.0,1727.0,153.0,32.0,13.0,39.0,95.0,263.0,109.0,0.0
188,COL,NL,bailero01,355000,COL,NL,P,92.0,46.0,1068.0,26.0,93.0,3.0,11.0,0.0,0.0,0.0,0.0,0.0
189,CAL,AL,bailesc01,600000,CLE,AL,P,343.0,59.0,2039.0,38.0,102.0,8.0,4.0,0.0,0.0,0.0,0.0,0.0
190,LAN,NL,bailobo01,375000,TOR,AL,SS,1431.0,1078.0,29596.0,2383.0,1253.0,91.0,222.0,0.0,0.0,0.0,0.0,0.0
191,BAL,AL,baineha01,2000000,CHA,AL,DH,3684.0,2028.0,53728.0,4073.0,140.0,93.0,34.0,0.0,0.0,0.0,0.0,0.0
192,PIT,NL,bairdo01,325000,CIN,NL,P,584.0,5.0,2728.0,72.0,123.0,9.0,9.0,0.0,0.0,0.0,0.0,0.0
193,MIN,AL,bakerdo01,115000,DET,AL,2B,138.0,68.0,2077.0,135.0,199.0,9.0,40.0,0.0,0.0,0.0,0.0,0.0
194,OAK,AL,bakerdu01,575000,ATL,NL,OF,3859.0,3610.0,94901.0,7722.0,249.0,115.0,74.0,0.0,0.0,0.0,0.0,0.0
195,MIA,NL,bakerje03,2100000,CHN,NL,1B,654.0,0.0,10008.0,1471.0,587.0,29.0,191.0,0.0,0.0,0.0,0.0,0.0
196,SDN,NL,bakerjo01,930000,FLO,NL,C,312.0,0.0,7713.0,2190.0,135.0,18.0,7.0,21.0,0.0,248.0,57.0,0.0
197,MIN,AL,bakersc02,6500000,MIN,AL,P,193.0,0.0,3162.0,76.0,69.0,4.0,6.0,0.0,0.0,0.0,0.0,0.0
198,BAL,AL,bakopa01,900000,ATL,NL,C,759.0,146.0,17261.0,4479.0,334.0,50.0,42.0,58.0,47.0,409.0,187.0,3.0
199,NYA,AL,balbost01,900000,NYA,AL,1B,911.0,606.0,15845.0,5579.0,386.0,64.0,521.0,0.0,0.0,0.0,0.0,0.0
200,TBA,AL,baldero01,2250000,TBA,AL,OF,891.0,0.0,10902.0,1147.0,37.0,22.0,11.0,0.0,0.0,0.0,0.0,0.0
201,CHA,AL,baldwja01,5950000,CHA,AL,P,266.0,121.0,3966.0,88.0,162.0,17.0,9.0,0.0,0.0,0.0,0.0,0.0
202,KCA,AL,balejo01,2200000,KCA,AL,P,109.0,0.0,522.0,6.0,31.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0
203,CIN,NL,balenwl01,416000,SEA,AL,LF,309.0,0.0,3570.0,304.0,12.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
204,DET,AL,balesco01,485000,WAS,NL,P,88.0,0.0,555.0,8.0,9.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0
205,OAK,AL,balfogr01,4500000,TBA,AL,P,534.0,0.0,1605.0,17.0,45.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0
206,BAL,AL,ballaje01,465000,BAL,AL,P,197.0,118.0,2320.0,47.0,128.0,5.0,16.0,0.0,0.0,0.0,0.0,0.0
207,CHN,NL,balleja01,75000,CHN,NL,P,94.0,5.0,469.0,7.0,15.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
208,CLE,AL,bandoch01,325000,CLE,AL,C,464.0,367.0,9900.0,1890.0,183.0,27.0,23.0,36.0,125.0,242.0,122.0,5.0
209,BOS,AL,bankhsc01,1450000,SEA,AL,P,267.0,110.0,2703.0,55.0,66.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0
210,FLO,NL,banksbr01,300000,MIL,NL,1B,245.0,75.0,3266.0,569.0,48.0,12.0,33.0,5.0,9.0,29.0,1.0,0.0
211,BOS,AL,bankswi01,450000,MIN,AL,P,181.0,84.0,1832.0,57.0,65.0,10.0,3.0,0.0,0.0,0.0,0.0,0.0
212,TEX,AL,bannial01,350000,CHA,AL,LF,1364.0,1003.0,27250.0,2246.0,1067.0,123.0,187.0,0.0,0.0,0.0,0.0,0.0
213,KCA,AL,bannibr01,2300000,KCA,AL,P,117.0,0.0,2004.0,51.0,96.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0
214,CHA,AL,bannifl01,930000,CHA,AL,P,431.0,363.0,7164.0,86.0,264.0,10.0,12.0,0.0,0.0,0.0,0.0,0.0
215,MIN,AL,baptitr01,170000,MIN,AL,P,13.0,0.0,81.0,6.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
216,PIT,NL,barajro01,4000000,ARI,NL,C,1080.0,5.0,25665.0,6817.0,409.0,51.0,51.0,54.0,0.0,491.0,187.0,0.0
217,BAL,AL,barbebr01,958750,MON,NL,2B,424.0,370.0,9883.0,662.0,1109.0,48.0,206.0,0.0,0.0,0.0,0.0,0.0
218,KCA,AL,barbebr02,210000,KCA,AL,P,26.0,16.0,279.0,2.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
219,CHA,AL,barcelo01,240000,CHA,AL,P,43.0,0.0,198.0,3.0,6.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
220,BOS,AL,bardda01,1862500,BOS,AL,P,211.0,0.0,771.0,26.0,23.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0
221,FLO,NL,bardebr01,415000,SLN,NL,3B,94.0,0.0,1212.0,35.0,109.0,6.0,13.0,0.0,0.0,0.0,0.0,0.0
222,SDN,NL,bardjo01,2237500,CLE,AL,C,527.0,0.0,12678.0,3102.0,229.0,28.0,31.0,26.0,0.0,358.0,98.0,0.0
223,NYA,AL,barfije01,2166667,TOR,AL,OF,2832.0,2526.0,68652.0,5910.0,325.0,124.0,96.0,0.0,0.0,0.0,0.0,0.0
224,TEX,AL,barfijo01,110000,TEX,AL,P,65.0,11.0,418.0,11.0,20.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0
225,CLE,AL,barfijo02,416100,CLE,AL,2B,286.0,0.0,7206.0,574.0,755.0,24.0,170.0,0.0,0.0,0.0,0.0,0.0
226,HOU,NL,barkegl01,270000,HOU,NL,CF,374.0,20.0,2158.0,200.0,5.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0
227,MIL,NL,barkeke01,205000,TOR,NL,1B,79.0,29.0,1762.0,599.0,35.0,4.0,53.0,0.0,0.0,0.0,0.0,0.0
228,ATL,NL,barkele01,900000,CLE,AL,P,248.0,194.0,3971.0,76.0,177.0,13.0,12.0,0.0,0.0,0.0,0.0,0.0
229,PIT,NL,barmecl01,5500000,COL,NL,SS,1172.0,0.0,25254.0,1571.0,3119.0,125.0,664.0,0.0,0.0,0.0,0.0,0.0
230,MON,NL,barnebr01,182500,MON,NL,P,116.0,56.0,1219.0,20.0,69.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0
231,COL,NL,barnebr02,501000,COL,NL,CF,702.0,0.0,5334.0,755.0,22.0,9.0,9.0,0.0,0.0,0.0,0.0,0.0
232,LAN,NL,barneda01,2525000,CHN,NL,2B,564.0,0.0,13239.0,944.0,1392.0,26.0,283.0,0.0,0.0,0.0,0.0,0.0
233,MIN,AL,barnejo01,200000,MIN,AL,LF,41.0,0.0,474.0,44.0,3.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0
234,BOS,AL,barnema01,508500,BOS,AL,P,37.0,0.0,27.0,5.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
235,DET,AL,barnesk01,265000,DET,AL,3B,372.0,162.0,5038.0,561.0,194.0,21.0,38.0,0.0,0.0,0.0,0.0,0.0
236,WAS,NL,barreaa01,514200,WAS,NL,P,90.0,0.0,123.0,4.0,7.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0
237,BOS,AL,barrema02,1000000,BOS,AL,2B,921.0,864.0,23122.0,1827.0,2634.0,63.0,581.0,0.0,0.0,0.0,0.0,0.0
238,CHN,NL,barremi01,4533333,MON,NL,C,1017.0,119.0,24856.0,6115.0,552.0,74.0,68.0,74.0,19.0,591.0,165.0,3.0
239,PHI,NL,barroto01,150000,PHI,NL,OF,106.0,102.0,2728.0,223.0,6.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0
240,COL,NL,barryje01,202000,COL,NL,LF,145.0,86.0,2590.0,226.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
241,ANA,AL,barteki01,270000,DET,AL,CF,390.0,202.0,6210.0,684.0,8.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0
242,SDN,NL,bartlja01,5500000,MIN,AL,SS,870.0,0.0,22470.0,1197.0,2368.0,118.0,470.0,0.0,0.0,0.0,0.0,0.0
243,SLN,NL,bartobr01,390000,SLN,NL,OF,95.0,0.0,783.0,59.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
244,CHN,NL,bartocl01,318600,CHN,AL,P,53.0,0.0,117.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
245,OAK,AL,bartoda02,1250000,OAK,AL,1B,535.0,0.0,13032.0,4310.0,275.0,36.0,451.0,0.0,0.0,0.0,0.0,0.0
246,SFN,NL,bartosh01,109000,SFN,NL,P,73.0,0.0,195.0,7.0,13.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0
247,TEX,AL,bassan01,725000,SDN,NL,P,129.0,0.0,642.0,33.0,38.0,2.0,5.0,0.0,0.0,0.0,0.0,0.0
248,BAL,AL,bassbr01,405000,BAL,AL,P,101.0,0.0,546.0,17.0,38.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
249,SFN,NL,basske01,2000000,HOU,NL,OF,2680.0,2296.0,61994.0,4658.0,146.0,85.0,31.0,0.0,0.0,0.0,0.0,0.0
250,PIT,NL,bastaan01,3100000,PHI,NL,P,341.0,0.0,780.0,4.0,13.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0
251,SLN,NL,batchri01,157500,SLN,NL,P,43.0,0.0,161.0,4.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
252,ML4,AL,batesbi01,100000,ML4,AL,2B,22.0,13.0,399.0,32.0,50.0,4.0,13.0,0.0,0.0,0.0,0.0,0.0
253,COL,NL,batesja01,325000,COL,NL,2B,251.0,143.0,4313.0,295.0,459.0,17.0,104.0,0.0,0.0,0.0,0.0,0.0
254,SFN,NL,bathebi01,120000,SFN,NL,C,54.0,36.0,970.0,234.0,12.0,2.0,2.0,2.0,11.0,36.0,12.0,0.0
255,PHI,NL,batiski01,175000,PHI,NL,SS,221.0,157.0,4494.0,238.0,372.0,47.0,61.0,0.0,0.0,0.0,0.0,0.0
256,SEA,AL,batismi01,9500000,ARI,NL,P,658.0,36.0,5869.0,119.0,272.0,19.0,17.0,0.0,0.0,0.0,0.0,0.0
257,BAL,AL,batisto01,6400000,OAK,AL,3B,1193.0,314.0,29610.0,1199.0,2578.0,130.0,411.0,0.0,0.0,0.0,0.0,0.0
258,OAK,AL,battlal01,117000,SLN,NL,CF,166.0,110.0,3176.0,287.0,4.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0
259,BAL,AL,bauerri01,350000,BAL,AL,P,187.0,0.0,951.0,12.0,41.0,2.0,8.0,0.0,0.0,0.0,0.0,0.0
260,CLE,AL,bauertr01,1940000,CLE,AL,P,65.0,0.0,558.0,24.0,30.0,4.0,8.0,0.0,0.0,0.0,0.0,0.0
261,ANA,AL,baughju01,215000,ANA,AL,2B,73.0,54.0,1603.0,118.0,172.0,9.0,26.0,0.0,0.0,0.0,0.0,0.0
262,ARI,NL,bautida01,4000000,ARI,NL,OF,1603.0,458.0,23200.0,1871.0,39.0,31.0,6.0,0.0,0.0,0.0,0.0,0.0
263,DET,AL,bautide01,395000,KCA,AL,P,131.0,0.0,675.0,18.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
264,SFN,NL,bautijo01,790000,BAL,AL,P,312.0,49.0,2057.0,64.0,78.0,5.0,6.0,0.0,0.0,0.0,0.0,0.0
265,TOR,AL,bautijo02,14000000,TOR,AL,3B,2220.0,0.0,29115.0,2282.0,872.0,78.0,93.0,0.0,0.0,0.0,0.0,0.0
266,LAN,NL,baxtemi01,700000,NYN,NL,LF,273.0,0.0,2274.0,215.0,6.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0
267,NYN,NL,bayja01,18125000,PIT,NL,OF,2529.0,0.0,31968.0,2303.0,68.0,27.0,9.0,0.0,0.0,0.0,0.0,0.0
268,PIT,NL,baylijo01,384000,PIT,NL,P,61.0,0.0,195.0,3.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
269,NYA,AL,baylodo01,810000,BAL,AL,DH,3115.0,1687.0,44996.0,4291.0,138.0,96.0,80.0,0.0,0.0,0.0,0.0,0.0
270,HOU,NL,bazaryo01,400000,DET,AL,P,25.0,0.0,183.0,9.0,11.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0
271,LAN,NL,beachbr01,2750000,ATL,NL,P,48.0,0.0,804.0,16.0,30.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0
272,DET,AL,beamotr01,187500,DET,NL,LF,90.0,40.0,1326.0,96.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0
273,SDN,NL,beanbi01,145000,DET,NL,OF,394.0,180.0,5771.0,577.0,23.0,7.0,11.0,0.0,0.0,0.0,0.0,0.0
274,OAK,AL,beanebi01,70500,MIN,AL,OF,242.0,145.0,3934.0,368.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
275,DET,AL,beardda01,90000,OAK,AL,P,172.0,3.0,827.0,9.0,32.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0
276,CLE,AL,bearske01,100000,CLE,AL,P,3.0,3.0,23.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
277,NYN,NL,beatope01,487500,BOS,NL,P,84.0,0.0,279.0,3.0,16.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
278,SEA,AL,beattji01,575000,SEA,AL,P,203.0,182.0,3446.0,96.0,181.0,9.0,15.0,0.0,0.0,0.0,0.0,0.0
279,SEA,AL,beavabl01,506700,SEA,AL,P,54.0,0.0,879.0,11.0,34.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0
280,BOS,AL,beckejo02,17000000,BOS,NL,P,335.0,0.0,6156.0,132.0,221.0,19.0,12.0,0.0,0.0,0.0,0.0,0.0
281,NYN,NL,beckeri01,1550000,MIN,AL,CF,1442.0,966.0,28420.0,2800.0,103.0,46.0,38.0,0.0,0.0,0.0,0.0,0.0
282,CHA,AL,beckhgo01,4175000,CHA,AL,2B,847.0,0.0,19569.0,1358.0,2171.0,70.0,489.0,0.0,0.0,0.0,0.0,0.0
283,TBA,AL,beckhti01,508100,TBA,AL,2B,71.0,0.0,42.0,56.0,118.0,7.0,23.0,0.0,0.0,0.0,0.0,0.0
284,CHN,NL,beckro01,5500000,SFN,NL,P,704.0,0.0,2305.0,39.0,96.0,4.0,7.0,0.0,0.0,0.0,0.0,0.0
285,KCA,AL,beckwjo01,358000,LAN,NL,P,229.0,5.0,1266.0,34.0,51.0,6.0,3.0,0.0,0.0,0.0,0.0,0.0
286,SEA,AL,bedarer01,7750000,BAL,AL,P,241.0,0.0,3912.0,52.0,118.0,6.0,9.0,0.0,0.0,0.0,0.0,0.0
287,PHI,NL,bedrost01,1450000,ATL,NL,P,732.0,46.0,3573.0,64.0,122.0,10.0,11.0,0.0,0.0,0.0,0.0,0.0
288,PHI,NL,beechma01,215000,PHI,NL,P,53.0,53.0,885.0,7.0,35.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0
289,CHN,NL,beeleda01,508000,CHN,NL,P,5.0,0.0,33.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
290,WAS,NL,beimejo01,2000000,PIT,NL,P,676.0,0.0,1896.0,40.0,143.0,11.0,12.0,0.0,0.0,0.0,0.0,0.0
291,TOR,AL,beirnke01,223000,CHA,AL,P,46.0,0.0,258.0,4.0,10.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
292,TEX,AL,belchke01,100000,TEX,AL,CF,18.0,6.0,222.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
293,ANA,AL,belchti01,4650000,LAN,AL,P,394.0,364.0,7329.0,212.0,249.0,19.0,31.0,0.0,0.0,0.0,0.0,0.0
294,KCA,AL,belinst01,1600000,PIT,NL,P,585.0,0.0,2057.0,29.0,52.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0
295,COL,NL,belisma01,4250000,COL,NL,P,558.0,0.0,2268.0,62.0,94.0,7.0,8.0,0.0,0.0,0.0,0.0,0.0
296,CHA,AL,belisro01,3000000,LAN,NL,P,341.0,0.0,993.0,19.0,55.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0
297,TBA,AL,belivje01,513600,TBA,AL,P,58.0,0.0,129.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
298,CIN,NL,bellbu01,870000,CLE,AL,3B,2538.0,2442.0,64553.0,2493.0,5019.0,266.0,452.0,0.0,0.0,0.0,0.0,0.0
299,PHI,NL,bellda01,4700000,SEA,NL,3B,1437.0,379.0,34277.0,1464.0,2979.0,160.0,431.0,0.0,0.0,0.0,0.0,0.0
300,NYN,NL,bellde01,5000000,HOU,NL,OF,2361.0,1880.0,55294.0,4090.0,154.0,121.0,38.0,0.0,0.0,0.0,0.0,0.0
301,BAL,AL,belleal01,13000000,CLE,AL,OF,2816.0,2392.0,65443.0,5070.0,174.0,129.0,34.0,0.0,0.0,0.0,0.0,0.0
302,CLE,AL,beller01,157500,BAL,AL,P,68.0,34.0,704.0,13.0,23.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
303,CHA,AL,bellge02,3650000,TOR,AL,LF,2814.0,2422.0,62954.0,4583.0,164.0,175.0,23.0,0.0,0.0,0.0,0.0,0.0
304,ARI,NL,bellhe01,10000000,SDN,NL,P,590.0,0.0,1890.0,40.0,83.0,1.0,9.0,0.0,0.0,0.0,0.0,0.0
305,BOS,AL,bellhma01,2750000,OAK,AL,2B,664.0,55.0,14079.0,894.0,1325.0,62.0,245.0,0.0,0.0,0.0,0.0,0.0
306,NYA,AL,bellicl01,230000,NYA,AL,1B,260.0,12.0,2715.0,199.0,139.0,8.0,23.0,0.0,0.0,0.0,0.0,0.0
307,ATL,NL,bellira01,800000,PIT,NL,SS,1079.0,694.0,19490.0,1131.0,2234.0,79.0,375.0,0.0,0.0,0.0,0.0,0.0
308,CLE,AL,belliro01,4000000,WAS,NL,2B,1372.0,114.0,33167.0,2734.0,3411.0,129.0,846.0,0.0,0.0,0.0,0.0,0.0
309,ARI,NL,bellja01,8050000,ARI,NL,SS,2011.0,1615.0,50655.0,3202.0,5609.0,220.0,1120.0,0.0,0.0,0.0,0.0,0.0
310,BOS,AL,bellju01,200000,BAL,AL,SS,312.0,232.0,6365.0,471.0,713.0,42.0,147.0,0.0,0.0,0.0,0.0,0.0
311,ATL,NL,bellmi01,100000,ATL,NL,1B,38.0,12.0,464.0,169.0,14.0,4.0,13.0,0.0,0.0,0.0,0.0,0.0
312,TBA,AL,bellro01,800000,TBA,AL,P,151.0,0.0,2055.0,69.0,68.0,6.0,3.0,0.0,0.0,0.0,0.0,0.0
313,DET,AL,belowdu01,482000,DET,AL,P,43.0,0.0,234.0,3.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
314,SFN,NL,beltbr01,3600000,SFN,NL,1B,594.0,0.0,9333.0,3809.0,301.0,29.0,332.0,0.0,0.0,0.0,0.0,0.0
315,TEX,AL,beltrad01,17000000,LAN,AL,3B,2491.0,203.0,60766.0,1993.0,4606.0,286.0,453.0,0.0,0.0,0.0,0.0,0.0
316,NYN,NL,beltrca01,19401569,KCA,NL,OF,4265.0,334.0,56629.0,5536.0,157.0,90.0,40.0,0.0,0.0,0.0,0.0,0.0
317,BOS,AL,beltres01,200000,TEX,AL,SS,182.0,110.0,3320.0,197.0,336.0,27.0,60.0,0.0,0.0,0.0,0.0,0.0
318,WAS,NL,beltrfr01,318500,CHN,NL,P,67.0,0.0,222.0,1.0,9.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0
319,TEX,AL,beltrom01,415000,TEX,AL,P,2.0,0.0,21.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
320,COL,NL,beltrri01,215000,COL,NL,P,78.0,4.0,319.0,7.0,18.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
321,SFN,NL,benarma01,4200000,SFN,NL,OF,1505.0,638.0,24525.0,2196.0,51.0,33.0,7.0,0.0,0.0,0.0,0.0,0.0
322,MON,NL,benavfr01,195000,CIN,NL,2B,215.0,134.0,3797.0,263.0,387.0,23.0,72.0,0.0,0.0,0.0,0.0,0.0
323,ATL,NL,benedbr01,665000,ATL,NL,C,971.0,892.0,23342.0,4651.0,577.0,53.0,50.0,55.0,164.0,772.0,361.0,6.0
324,SLN,NL,benesal01,550000,SLN,NL,P,115.0,58.0,1481.0,31.0,40.0,3.0,8.0,0.0,0.0,0.0,0.0,0.0
325,SLN,NL,benesan01,6666667,SDN,NL,P,403.0,324.0,7515.0,156.0,241.0,10.0,17.0,0.0,0.0,0.0,0.0,0.0
326,BAL,AL,beniqju01,450000,CAL,AL,OF,2645.0,2046.0,56483.0,5624.0,361.0,154.0,111.0,0.0,0.0,0.0,0.0,0.0
327,SFN,NL,benitar01,9866219,BAL,NL,P,762.0,0.0,2330.0,31.0,40.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0
328,ARI,NL,benitya01,195000,MON,NL,LF,268.0,214.0,5550.0,462.0,10.0,18.0,2.0,0.0,0.0,0.0,0.0,0.0
329,PIT,NL,benjami01,925000,SFN,NL,SS,780.0,423.0,14338.0,934.0,1649.0,46.0,318.0,0.0,0.0,0.0,0.0,0.0
330,MIN,AL,benneer01,109000,CAL,AL,P,25.0,0.0,83.0,2.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
331,SLN,NL,bennega01,850000,PHI,NL,C,560.0,32.0,12697.0,2916.0,171.0,27.0,22.0,30.0,10.0,257.0,71.0,1.0
332,ATL,NL,benneje01,437500,ATL,NL,P,179.0,0.0,684.0,11.0,27.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0
333,MON,NL,bennesh01,230000,MON,NL,P,83.0,1.0,377.0,5.0,15.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
334,SDN,NL,benoijo01,8000000,TEX,AL,P,661.0,0.0,2715.0,46.0,84.0,2.0,5.0,0.0,0.0,0.0,0.0,0.0
335,BAL,AL,bensokr01,8333333,PIT,NL,P,206.0,31.0,3728.0,83.0,157.0,10.0,16.0,0.0,0.0,0.0,0.0,0.0
336,MON,NL,bentzch01,300000,FLO,NL,P,40.0,0.0,90.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
337,LAN,NL,benzito01,1150000,BOS,NL,1B,1014.0,844.0,22899.0,5434.0,315.0,36.0,385.0,0.0,0.0,0.0,0.0,0.0
338,CHN,NL,bereja01,3400000,CHA,AL,P,211.0,122.0,3334.0,74.0,116.0,11.0,8.0,0.0,0.0,0.0,0.0,0.0
339,NYN,NL,berenbr01,325000,CIN,NL,P,142.0,131.0,2345.0,46.0,122.0,4.0,7.0,0.0,0.0,0.0,0.0,0.0
340,ATL,NL,berenju01,1200000,DET,AL,P,490.0,95.0,3616.0,63.0,106.0,11.0,5.0,0.0,0.0,0.0,0.0,0.0
341,TOR,AL,bergda01,800000,TOR,AL,2B,556.0,110.0,10303.0,667.0,879.0,51.0,179.0,0.0,0.0,0.0,0.0,0.0
342,KCA,AL,bergebr01,304000,KCA,AL,OF,130.0,0.0,1347.0,109.0,6.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
343,BAL,AL,bergebr02,434000,BAL,AL,P,102.0,0.0,1272.0,29.0,64.0,3.0,5.0,0.0,0.0,0.0,0.0,0.0
344,MON,NL,bergepe01,300000,MON,NL,CF,610.0,24.0,7661.0,674.0,26.0,12.0,6.0,0.0,0.0,0.0,0.0,0.0
345,CHN,NL,bergju01,403000,CHN,NL,P,60.0,0.0,192.0,4.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
346,DET,AL,bergmda01,575000,DET,AL,1B,1212.0,649.0,18647.0,5330.0,450.0,56.0,471.0,0.0,0.0,0.0,0.0,0.0
347,WAS,NL,bergmja01,750000,WAS,NL,P,155.0,0.0,1170.0,17.0,29.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0
348,HOU,NL,bergmse01,1875000,DET,NL,P,196.0,103.0,2251.0,58.0,97.0,8.0,4.0,0.0,0.0,0.0,0.0,0.0
349,BAL,AL,berkeja01,426500,BAL,AL,P,110.0,0.0,747.0,10.0,31.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0
350,HOU,NL,berkmla01,14500000,HOU,NL,1B,2851.0,42.0,44782.0,7940.0,629.0,81.0,626.0,0.0,0.0,0.0,0.0,0.0
351,WAS,NL,bernaro01,1212500,WAS,NL,OF,942.0,0.0,8922.0,705.0,26.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0
352,CLE,AL,bernato01,630000,CLE,AL,2B,1030.0,970.0,25568.0,2121.0,2950.0,119.0,631.0,0.0,0.0,0.0,0.0,0.0
353,ATL,NL,bernead01,450000,DET,AL,P,150.0,0.0,1128.0,22.0,45.0,2.0,5.0,0.0,0.0,0.0,0.0,0.0
354,NYA,AL,berrada01,657500,PIT,NL,SS,867.0,728.0,19989.0,1054.0,2170.0,148.0,345.0,0.0,0.0,0.0,0.0,0.0
355,KCA,AL,berroan01,2000000,KCA,AL,SS,729.0,0.0,18135.0,1084.0,2048.0,115.0,479.0,0.0,0.0,0.0,0.0,0.0
356,OAK,AL,berroge01,3300000,OAK,AL,OF,1026.0,592.0,14878.0,1180.0,45.0,30.0,17.0,0.0,0.0,0.0,0.0,0.0
357,ATL,NL,berryda01,1000000,CHN,NL,C,598.0,507.0,13760.0,3110.0,273.0,41.0,25.0,49.0,187.0,399.0,179.0,2.0
358,MIL,NL,berryse01,2350000,HOU,NL,3B,700.0,597.0,15692.0,848.0,1062.0,101.0,136.0,0.0,0.0,0.0,0.0,0.0
359,CHA,AL,bertomi01,160000,CHA,AL,P,28.0,6.0,138.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
360,SDN,NL,beruman01,109000,SDN,NL,P,40.0,0.0,143.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
361,SFN,NL,bestka01,105000,SEA,AL,P,61.0,0.0,274.0,1.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
